parent_name,code,name,type
강릉시,0001,강동면,면
강릉시,0002,강문동,동
강릉시,0003,견소동,동
강릉시,0004,교동,동
강릉시,0005,구정면,면
강릉시,0006,금학동,동
강릉시,0007,난곡동,동
강릉시,0008,남문동,동
강릉시,0009,남항진동,동
강릉시,0010,내곡동,동
강릉시,0011,노암동,동
강릉시,0012,담산동,동
강릉시,0013,대전동,동
강릉시,0014,두산동,동
강릉시,0015,명주동,동
강릉시,0016,박월동,동
강릉시,0017,병산동,동
강릉시,0018,사천면,면
강릉시,0019,성남동,동
강릉시,0020,성내동,동
강릉시,0021,성산면,면
강릉시,0022,송정동,동
강릉시,0023,신석동,동
강릉시,0024,안현동,동
강릉시,0025,연곡면,면
강릉시,0026,옥계면,면
강릉시,0027,옥천동,동
강릉시,0028,왕산면,면
강릉시,0029,용강동,동
강릉시,0030,운산동,동
강릉시,0031,운정동,동
강릉시,0032,월호평동,동
강릉시,0033,유산동,동
강릉시,0034,유천동,동
강릉시,0035,임당동,동
강릉시,0036,입암동,동
강릉시,0037,장현동,동
강릉시,0038,저동,동
강릉시,0039,주문진읍,읍
강릉시,0040,죽헌동,동
강릉시,0041,지변동,동
강릉시,0042,청량동,동
강릉시,0043,초당동,동
강릉시,0044,포남동,동
강릉시,0045,학동,동
강릉시,0046,홍제동,동
강릉시,0047,회산동,동
고성군,0048,간성읍,읍
고성군,0049,거진읍,읍
고성군,0050,수동면,면
고성군,0051,죽왕면,면
고성군,0052,토성면,면
고성군,0053,현내면,면
동해시,0054,괴란동,동
동해시,0055,구미동,동
동해시,0056,구호동,동
동해시,0057,귀운동,동
동해시,0058,나안동,동
동해시,0059,내동,동
동해시,0060,단봉동,동
동해시,0061,달방동,동
동해시,0062,대구동,동
동해시,0063,대진동,동
동해시,0064,동회동,동
동해시,0065,만우동,동
동해시,0066,망상동,동
동해시,0067,묵호진동,동
동해시,0068,발한동,동
동해시,0069,부곡동,동
동해시,0070,북평동,동
동해시,0071,비천동,동
동해시,0072,삼화동,동
동해시,0073,송정동,동
동해시,0074,쇄운동,동
동해시,0075,신흥동,동
동해시,0076,심곡동,동
동해시,0077,어달동,동
동해시,0078,용정동,동
동해시,0079,이기동,동
동해시,0080,이도동,동
동해시,0081,이로동,동
동해시,0082,지가동,동
동해시,0083,지흥동,동
동해시,0084,천곡동,동
동해시,0085,초구동,동
동해시,0086,추암동,동
동해시,0087,평릉동,동
동해시,0088,호현동,동
동해시,0089,효가동,동
삼척시,0090,가곡면,면
삼척시,0091,갈천동,동
삼척시,0092,건지동,동
삼척시,0093,교동,동
삼척시,0094,근덕면,면
삼척시,0095,근산동,동
삼척시,0096,남양동,동
삼척시,0097,노곡면,면
삼척시,0098,당저동,동
삼척시,0099,도경동,동
삼척시,0100,도계읍,읍
삼척시,0101,등봉동,동
삼척시,0102,마달동,동
삼척시,0103,마평동,동
삼척시,0104,미로면,면
삼척시,0105,사직동,동
삼척시,0106,성남동,동
삼척시,0107,성내동,동
삼척시,0108,성북동,동
삼척시,0109,신기면,면
삼척시,0110,오분동,동
삼척시,0111,오사동,동
삼척시,0112,우지동,동
삼척시,0113,원당동,동
삼척시,0114,원덕읍,읍
삼척시,0115,읍상동,동
삼척시,0116,읍중동,동
삼척시,0117,자원동,동
삼척시,0118,적노동,동
삼척시,0119,정상동,동
삼척시,0120,정하동,동
삼척시,0121,조비동,동
삼척시,0122,증산동,동
삼척시,0123,평전동,동
삼척시,0124,하장면,면
속초시,0125,교동,동
속초시,0126,금호동,동
속초시,0127,노학동,동
속초시,0128,대포동,동
속초시,0129,도문동,동
속초시,0130,동명동,동
속초시,0131,설악동,동
속초시,0132,영랑동,동
속초시,0133,장사동,동
속초시,0134,조양동,동
속초시,0135,중앙동,동
속초시,0136,청학동,동
속초시,0137,청호동,동
양구군,0138,국토정중앙면,면
양구군,0139,동면,면
양구군,0140,방산면,면
양구군,0141,양구읍,읍
양구군,0142,해안면,면
양양군,0143,강현면,면
양양군,0144,서면,면
양양군,0145,손양면,면
양양군,0146,양양읍,읍
양양군,0147,현남면,면
양양군,0148,현북면,면
영월군,0149,김삿갓면,면
영월군,0150,남면,면
영월군,0151,무릉도원면,면
영월군,0152,북면,면
영월군,0153,산솔면,면
영월군,0154,상동읍,읍
영월군,0155,영월읍,읍
영월군,0156,주천면,면
영월군,0157,한반도면,면
원주시,0158,가현동,동
원주시,0159,개운동,동
원주시,0160,관설동,동
원주시,0161,귀래면,면
원주시,0162,단계동,동
원주시,0163,단구동,동
원주시,0164,명륜동,동
원주시,0165,무실동,동
원주시,0166,문막읍,읍
원주시,0167,반곡동,동
원주시,0168,봉산동,동
원주시,0169,부론면,면
원주시,0170,소초면,면
원주시,0171,신림면,면
원주시,0172,우산동,동
원주시,0173,원동,동
원주시,0174,인동,동
원주시,0175,일산동,동
원주시,0176,중앙동,동
원주시,0177,지정면,면
원주시,0178,태장동,동
원주시,0179,판부면,면
원주시,0180,평원동,동
원주시,0181,학성동,동
원주시,0182,행구동,동
원주시,0183,호저면,면
원주시,0184,흥업면,면
인제군,0185,기린면,면
인제군,0186,남면,면
인제군,0187,북면,면
인제군,0188,상남면,면
인제군,0189,서화면,면
인제군,0190,인제읍,읍
정선군,0191,고한읍,읍
정선군,0192,남면,면
정선군,0193,북평면,면
정선군,0194,사북읍,읍
정선군,0195,신동읍,읍
정선군,0196,여량면,면
정선군,0197,임계면,면
정선군,0198,정선읍,읍
정선군,0199,화암면,면
철원군,0200,갈말읍,읍
철원군,0201,근남면,면
철원군,0202,근동면,면
철원군,0203,근북면,면
철원군,0204,김화읍,읍
철원군,0205,동송읍,읍
철원군,0206,서면,면
철원군,0207,원남면,면
철원군,0208,원동면,면
철원군,0209,임남면,면
철원군,0210,철원읍,읍
춘천시,0211,교동,동
춘천시,0212,근화동,동
춘천시,0213,낙원동,동
춘천시,0214,남면,면
춘천시,0215,남산면,면
춘천시,0216,동내면,면
춘천시,0217,동면,면
춘천시,0218,동산면,면
춘천시,0219,봉의동,동
춘천시,0220,북산면,면
춘천시,0221,사농동,동
춘천시,0222,사북면,면
춘천시,0223,삼천동,동
춘천시,0224,서면,면
춘천시,0225,석사동,동
춘천시,0226,소양로1가,기타
춘천시,0227,소양로2가,기타
춘천시,0228,소양로3가,기타
춘천시,0229,소양로4가,기타
춘천시,0230,송암동,동
춘천시,0231,신동,동
춘천시,0232,신동면,면
춘천시,0233,신북읍,읍
춘천시,0234,약사동,동
춘천시,0235,옥천동,동
춘천시,0236,온의동,동
춘천시,0237,요선동,동
춘천시,0238,우두동,동
춘천시,0239,운교동,동
춘천시,0240,조양동,동
춘천시,0241,죽림동,동
춘천시,0242,중도동,동
춘천시,0243,중앙로1가,기타
춘천시,0244,중앙로2가,기타
춘천시,0245,중앙로3가,기타
춘천시,0246,칠전동,동
춘천시,0247,퇴계동,동
춘천시,0248,효자동,동
춘천시,0249,후평동,동
태백시,0250,금천동,동
태백시,0251,동점동,동
태백시,0252,문곡동,동
태백시,0253,백산동,동
태백시,0254,상사미동,동
태백시,0255,소도동,동
태백시,0256,원동,동
태백시,0257,장성동,동
태백시,0258,적각동,동
태백시,0259,조탄동,동
태백시,0260,창죽동,동
태백시,0261,철암동,동
태백시,0262,통동,동
태백시,0263,하사미동,동
태백시,0264,혈동,동
태백시,0265,화전동,동
태백시,0266,황지동,동
평창군,0267,대관령면,면
평창군,0268,대화면,면
평창군,0269,미탄면,면
평창군,0270,방림면,면
평창군,0271,봉평면,면
평창군,0272,용평면,면
평창군,0273,진부면,면
평창군,0274,평창읍,읍
홍천군,0275,남면,면
홍천군,0276,내면,면
홍천군,0277,내촌면,면
홍천군,0278,두촌면,면
홍천군,0279,북방면,면
홍천군,0280,서면,면
홍천군,0281,서석면,면
홍천군,0282,영귀미면,면
홍천군,0283,홍천읍,읍
홍천군,0284,화촌면,면
화천군,0285,간동면,면
화천군,0286,사내면,면
화천군,0287,상서면,면
화천군,0288,하남면,면
화천군,0289,화천읍,읍
횡성군,0290,갑천면,면
횡성군,0291,강림면,면
횡성군,0292,공근면,면
횡성군,0293,둔내면,면
횡성군,0294,서원면,면
횡성군,0295,안흥면,면
횡성군,0296,우천면,면
횡성군,0297,청일면,면
횡성군,0298,횡성읍,읍
가평군,0299,가평읍,읍
가평군,0300,북면,면
가평군,0301,상면,면
가평군,0302,설악면,면
가평군,0303,조종면,면
가평군,0304,청평면,면
가평군,0305,하면,면
고양시 덕양구,0306,강매동,동
고양시 덕양구,0307,고양동,동
고양시 덕양구,0308,관산동,동
고양시 덕양구,0309,내곡동,동
고양시 덕양구,0310,내유동,동
고양시 덕양구,0311,대자동,동
고양시 덕양구,0312,대장동,동
고양시 덕양구,0313,덕은동,동
고양시 덕양구,0314,도내동,동
고양시 덕양구,0315,동산동,동
고양시 덕양구,0316,벽제동,동
고양시 덕양구,0317,북한동,동
고양시 덕양구,0318,삼송동,동
고양시 덕양구,0319,선유동,동
고양시 덕양구,0320,성사동,동
고양시 덕양구,0321,신원동,동
고양시 덕양구,0322,신평동,동
고양시 덕양구,0323,오금동,동
고양시 덕양구,0324,용두동,동
고양시 덕양구,0325,원당동,동
고양시 덕양구,0326,원흥동,동
고양시 덕양구,0327,주교동,동
고양시 덕양구,0328,지축동,동
고양시 덕양구,0329,토당동,동
고양시 덕양구,0330,행신동,동
고양시 덕양구,0331,행주내동,동
고양시 덕양구,0332,행주외동,동
고양시 덕양구,0333,향동동,동
고양시 덕양구,0334,현천동,동
고양시 덕양구,0335,화전동,동
고양시 덕양구,0336,화정동,동
고양시 덕양구,0337,효자동,동
고양시 일산동구,0338,마두동,동
고양시 일산동구,0339,문봉동,동
고양시 일산동구,0340,백석동,동
고양시 일산동구,0341,사리현동,동
고양시 일산동구,0342,산황동,동
고양시 일산동구,0343,설문동,동
고양시 일산동구,0344,성석동,동
고양시 일산동구,0345,식사동,동
고양시 일산동구,0346,장항동,동
고양시 일산동구,0347,정발산동,동
고양시 일산동구,0348,중산동,동
고양시 일산동구,0349,지영동,동
고양시 일산동구,0350,풍동,동
고양시 일산서구,0351,가좌동,동
고양시 일산서구,0352,구산동,동
고양시 일산서구,0353,대화동,동
고양시 일산서구,0354,덕이동,동
고양시 일산서구,0355,법곳동,동
고양시 일산서구,0356,일산동,동
고양시 일산서구,0357,주엽동,동
고양시 일산서구,0358,탄현동,동
과천시,0359,갈현동,동
과천시,0360,과천동,동
과천시,0361,관문동,동
과천시,0362,막계동,동
과천시,0363,문원동,동
과천시,0364,별양동,동
과천시,0365,부림동,동
과천시,0366,원문동,동
과천시,0367,주암동,동
과천시,0368,중앙동,동
광명시,0369,가학동,동
광명시,0370,광명동,동
광명시,0371,노온사동,동
광명시,0372,소하동,동
광명시,0373,옥길동,동
광명시,0374,일직동,동
광명시,0375,철산동,동
광명시,0376,하안동,동
광주시,0377,경안동,동
광주시,0378,고산동,동
광주시,0379,곤지암읍,읍
광주시,0380,남종면,면
광주시,0381,남한산성면,면
광주시,0382,능평동,동
광주시,0383,도척면,면
광주시,0384,매산동,동
광주시,0385,목동,동
광주시,0386,목현동,동
광주시,0387,문형동,동
광주시,0388,삼동,동
광주시,0389,송정동,동
광주시,0390,신현동,동
광주시,0391,쌍령동,동
광주시,0392,양벌동,동
광주시,0393,역동,동
광주시,0394,장지동,동
광주시,0395,중대동,동
광주시,0396,중부면,면
광주시,0397,직동,동
광주시,0398,초월읍,읍
광주시,0399,추자동,동
광주시,0400,탄벌동,동
광주시,0401,태전동,동
광주시,0402,퇴촌면,면
광주시,0403,회덕동,동
구리시,0404,갈매동,동
구리시,0405,교문동,동
구리시,0406,사노동,동
구리시,0407,수택동,동
구리시,0408,아천동,동
구리시,0409,인창동,동
구리시,0410,토평동,동
군포시,0411,금정동,동
군포시,0412,당동,동
군포시,0413,당정동,동
군포시,0414,대야미동,동
군포시,0415,도마교동,동
군포시,0416,둔대동,동
군포시,0417,부곡동,동
군포시,0418,산본동,동
군포시,0419,속달동,동
김포시,0420,감정동,동
김포시,0421,걸포동,동
김포시,0422,고촌읍,읍
김포시,0423,구래동,동
김포시,0424,대곶면,면
김포시,0425,마산동,동
김포시,0426,북변동,동
김포시,0427,사우동,동
김포시,0428,양촌읍,읍
김포시,0429,운양동,동
김포시,0430,월곶면,면
김포시,0431,장기동,동
김포시,0432,통진읍,읍
김포시,0433,풍무동,동
김포시,0434,하성면,면
남양주시,0435,가운동,동
남양주시,0436,금곡동,동
남양주시,0437,다산동,동
남양주시,0438,도농동,동
남양주시,0439,별내동,동
남양주시,0440,별내면,면
남양주시,0441,삼패동,동
남양주시,0442,수동면,면
남양주시,0443,수석동,동
남양주시,0444,오남읍,읍
남양주시,0445,와부읍,읍
남양주시,0446,이패동,동
남양주시,0447,일패동,동
남양주시,0448,조안면,면
남양주시,0449,지금동,동
남양주시,0450,진건읍,읍
남양주시,0451,진접읍,읍
남양주시,0452,퇴계원읍,읍
남양주시,0453,평내동,동
남양주시,0454,호평동,동
남양주시,0455,화도읍,읍
동두천시,0456,걸산동,동
동두천시,0457,광암동,동
동두천시,0458,동두천동,동
동두천시,0459,보산동,동
동두천시,0460,상봉암동,동
동두천시,0461,상패동,동
동두천시,0462,생연동,동
동두천시,0463,송내동,동
동두천시,0464,안흥동,동
동두천시,0465,지행동,동
동두천시,0466,탑동동,동
동두천시,0467,하봉암동,동
부천시,0468,계수동,동
부천시,0469,고강동,동
부천시,0470,괴안동,동
부천시,0471,내동,동
부천시,0472,대장동,동
부천시,0473,도당동,동
부천시,0474,범박동,동
부천시,0475,삼정동,동
부천시,0476,상동,동
부천시,0477,소사동,동
부천시,0478,소사본동,동
부천시,0479,송내동,동
부천시,0480,심곡동,동
부천시,0481,심곡본동,동
부천시,0482,약대동,동
부천시,0483,여월동,동
부천시,0484,역곡동,동
부천시,0485,오정동,동
부천시,0486,옥길동,동
부천시,0487,원미동,동
부천시,0488,원종동,동
부천시,0489,작동,동
부천시,0490,중동,동
부천시,0491,춘의동,동
부천시 소사구,0492,계수동,동
부천시 소사구,0493,괴안동,동
부천시 소사구,0494,범박동,동
부천시 소사구,0495,소사본동,동
부천시 소사구,0496,송내동,동
부천시 소사구,0497,심곡본동,동
부천시 소사구,0498,옥길동,동
부천시 오정구,0499,고강동,동
부천시 오정구,0500,내동,동
부천시 오정구,0501,대장동,동
부천시 오정구,0502,삼정동,동
부천시 오정구,0503,여월동,동
부천시 오정구,0504,오정동,동
부천시 오정구,0505,원종동,동
부천시 오정구,0506,작동,동
부천시 원미구,0507,도당동,동
부천시 원미구,0508,상동,동
부천시 원미구,0509,소사동,동
부천시 원미구,0510,심곡동,동
부천시 원미구,0511,약대동,동
부천시 원미구,0512,역곡동,동
부천시 원미구,0513,원미동,동
부천시 원미구,0514,중동,동
부천시 원미구,0515,춘의동,동
성남시 분당구,0516,구미동,동
성남시 분당구,0517,궁내동,동
성남시 분당구,0518,금곡동,동
성남시 분당구,0519,대장동,동
성남시 분당구,0520,동원동,동
성남시 분당구,0521,백현동,동
성남시 분당구,0522,분당동,동
성남시 분당구,0523,삼평동,동
성남시 분당구,0524,서현동,동
성남시 분당구,0525,석운동,동
성남시 분당구,0526,수내동,동
성남시 분당구,0527,야탑동,동
성남시 분당구,0528,운중동,동
성남시 분당구,0529,율동,동
성남시 분당구,0530,이매동,동
성남시 분당구,0531,정자동,동
성남시 분당구,0532,판교동,동
성남시 분당구,0533,하산운동,동
성남시 수정구,0534,고등동,동
성남시 수정구,0535,금토동,동
성남시 수정구,0536,단대동,동
성남시 수정구,0537,둔전동,동
성남시 수정구,0538,복정동,동
성남시 수정구,0539,사송동,동
성남시 수정구,0540,산성동,동
성남시 수정구,0541,상적동,동
성남시 수정구,0542,수진동,동
성남시 수정구,0543,시흥동,동
성남시 수정구,0544,신촌동,동
성남시 수정구,0545,신흥동,동
성남시 수정구,0546,심곡동,동
성남시 수정구,0547,양지동,동
성남시 수정구,0548,오야동,동
성남시 수정구,0549,창곡동,동
성남시 수정구,0550,태평동,동
성남시 중원구,0551,갈현동,동
성남시 중원구,0552,금광동,동
성남시 중원구,0553,도촌동,동
성남시 중원구,0554,상대원동,동
성남시 중원구,0555,성남동,동
성남시 중원구,0556,여수동,동
성남시 중원구,0557,은행동,동
성남시 중원구,0558,중앙동,동
성남시 중원구,0559,하대원동,동
수원시 권선구,0560,고색동,동
수원시 권선구,0561,곡반정동,동
수원시 권선구,0562,구운동,동
수원시 권선구,0563,권선동,동
수원시 권선구,0564,금곡동,동
수원시 권선구,0565,당수동,동
수원시 권선구,0566,대황교동,동
수원시 권선구,0567,서둔동,동
수원시 권선구,0568,세류동,동
수원시 권선구,0569,오목천동,동
수원시 권선구,0570,입북동,동
수원시 권선구,0571,장지동,동
수원시 권선구,0572,탑동,동
수원시 권선구,0573,평동,동
수원시 권선구,0574,평리동,동
수원시 권선구,0575,호매실동,동
수원시 영통구,0576,망포동,동
수원시 영통구,0577,매탄동,동
수원시 영통구,0578,신동,동
수원시 영통구,0579,영통동,동
수원시 영통구,0580,원천동,동
수원시 영통구,0581,이의동,동
수원시 영통구,0582,하동,동
수원시 장안구,0583,상광교동,동
수원시 장안구,0584,송죽동,동
수원시 장안구,0585,연무동,동
수원시 장안구,0586,영화동,동
수원시 장안구,0587,율전동,동
수원시 장안구,0588,이목동,동
수원시 장안구,0589,정자동,동
수원시 장안구,0590,조원동,동
수원시 장안구,0591,천천동,동
수원시 장안구,0592,파장동,동
수원시 장안구,0593,하광교동,동
수원시 팔달구,0594,고등동,동
수원시 팔달구,0595,교동,동
수원시 팔달구,0596,구천동,동
수원시 팔달구,0597,남수동,동
수원시 팔달구,0598,남창동,동
수원시 팔달구,0599,매교동,동
수원시 팔달구,0600,매산로1가,기타
수원시 팔달구,0601,매산로2가,기타
수원시 팔달구,0602,매산로3가,기타
수원시 팔달구,0603,매향동,동
수원시 팔달구,0604,북수동,동
수원시 팔달구,0605,신풍동,동
수원시 팔달구,0606,영동,동
수원시 팔달구,0607,우만동,동
수원시 팔달구,0608,인계동,동
수원시 팔달구,0609,장안동,동
수원시 팔달구,0610,중동,동
수원시 팔달구,0611,지동,동
수원시 팔달구,0612,팔달로1가,기타
수원시 팔달구,0613,팔달로2가,기타
수원시 팔달구,0614,팔달로3가,기타
수원시 팔달구,0615,화서동,동
시흥시,0616,거모동,동
시흥시,0617,계수동,동
시흥시,0618,과림동,동
시흥시,0619,광석동,동
시흥시,0620,군자동,동
시흥시,0621,금이동,동
시흥시,0622,논곡동,동
시흥시,0623,능곡동,동
시흥시,0624,대야동,동
시흥시,0625,도창동,동
시흥시,0626,매화동,동
시흥시,0627,목감동,동
시흥시,0628,무지내동,동
시흥시,0629,물왕동,동
시흥시,0630,미산동,동
시흥시,0631,방산동,동
시흥시,0632,배곧동,동
시흥시,0633,산현동,동
시흥시,0634,신천동,동
시흥시,0635,안현동,동
시흥시,0636,월곶동,동
시흥시,0637,은행동,동
시흥시,0638,장곡동,동
시흥시,0639,장현동,동
시흥시,0640,정왕동,동
시흥시,0641,조남동,동
시흥시,0642,죽율동,동
시흥시,0643,포동,동
시흥시,0644,하상동,동
시흥시,0645,하중동,동
시흥시,0646,화정동,동
안산시 단원구,0647,고잔동,동
안산시 단원구,0648,대부남동,동
안산시 단원구,0649,대부동동,동
안산시 단원구,0650,대부북동,동
안산시 단원구,0651,목내동,동
안산시 단원구,0652,선감동,동
안산시 단원구,0653,선부동,동
안산시 단원구,0654,성곡동,동
안산시 단원구,0655,신길동,동
안산시 단원구,0656,와동,동
안산시 단원구,0657,원곡동,동
안산시 단원구,0658,원시동,동
안산시 단원구,0659,초지동,동
안산시 단원구,0660,풍도동,동
안산시 단원구,0661,화정동,동
안산시 상록구,0662,건건동,동
안산시 상록구,0663,본오동,동
안산시 상록구,0664,부곡동,동
안산시 상록구,0665,사동,동
안산시 상록구,0666,사사동,동
안산시 상록구,0667,성포동,동
안산시 상록구,0668,수암동,동
안산시 상록구,0669,양상동,동
안산시 상록구,0670,월피동,동
안산시 상록구,0671,이동,동
안산시 상록구,0672,일동,동
안산시 상록구,0673,장상동,동
안산시 상록구,0674,장하동,동
안산시 상록구,0675,팔곡이동,동
안산시 상록구,0676,팔곡일동,동
안성시,0677,가사동,동
안성시,0678,가현동,동
안성시,0679,계동,동
안성시,0680,고삼면,면
안성시,0681,공도읍,읍
안성시,0682,구포동,동
안성시,0683,금광면,면
안성시,0684,금산동,동
안성시,0685,금석동,동
안성시,0686,낙원동,동
안성시,0687,당왕동,동
안성시,0688,대덕면,면
안성시,0689,대천동,동
안성시,0690,도기동,동
안성시,0691,동본동,동
안성시,0692,명륜동,동
안성시,0693,미양면,면
안성시,0694,발화동,동
안성시,0695,보개면,면
안성시,0696,봉남동,동
안성시,0697,봉산동,동
안성시,0698,사곡동,동
안성시,0699,삼죽면,면
안성시,0700,서운면,면
안성시,0701,서인동,동
안성시,0702,석정동,동
안성시,0703,성남동,동
안성시,0704,숭인동,동
안성시,0705,신건지동,동
안성시,0706,신모산동,동
안성시,0707,신소현동,동
안성시,0708,신흥동,동
안성시,0709,아양동,동
안성시,0710,양성면,면
안성시,0711,연지동,동
안성시,0712,영동,동
안성시,0713,옥산동,동
안성시,0714,옥천동,동
안성시,0715,원곡면,면
안성시,0716,인지동,동
안성시,0717,일죽면,면
안성시,0718,죽산면,면
안성시,0719,중리동,동
안성시,0720,창전동,동
안성시,0721,현수동,동
안양시 동안구,0722,관양동,동
안양시 동안구,0723,비산동,동
안양시 동안구,0724,평촌동,동
안양시 동안구,0725,호계동,동
안양시 만안구,0726,박달동,동
안양시 만안구,0727,석수동,동
안양시 만안구,0728,안양동,동
양주시,0729,고암동,동
양주시,0730,고읍동,동
양주시,0731,광사동,동
양주시,0732,광적면,면
양주시,0733,남면,면
양주시,0734,남방동,동
양주시,0735,덕계동,동
양주시,0736,덕정동,동
양주시,0737,마전동,동
양주시,0738,만송동,동
양주시,0739,백석읍,읍
양주시,0740,봉양동,동
양주시,0741,산북동,동
양주시,0742,삼숭동,동
양주시,0743,어둔동,동
양주시,0744,옥정동,동
양주시,0745,유양동,동
양주시,0746,율정동,동
양주시,0747,은현면,면
양주시,0748,장흥면,면
양주시,0749,회암동,동
양주시,0750,회정동,동
양평군,0751,강상면,면
양평군,0752,강하면,면
양평군,0753,개군면,면
양평군,0754,단월면,면
양평군,0755,서종면,면
양평군,0756,양동면,면
양평군,0757,양서면,면
양평군,0758,양평읍,읍
양평군,0759,옥천면,면
양평군,0760,용문면,면
양평군,0761,지평면,면
양평군,0762,청운면,면
여주시,0763,가남읍,읍
여주시,0764,가업동,동
여주시,0765,교동,동
여주시,0766,능현동,동
여주시,0767,단현동,동
여주시,0768,매룡동,동
여주시,0769,멱곡동,동
여주시,0770,산북면,면
여주시,0771,삼교동,동
여주시,0772,상거동,동
여주시,0773,상동,동
여주시,0774,세종대왕면,면
여주시,0775,신진동,동
여주시,0776,연라동,동
여주시,0777,연양동,동
여주시,0778,오금동,동
여주시,0779,오학동,동
여주시,0780,우만동,동
여주시,0781,월송동,동
여주시,0782,점봉동,동
여주시,0783,창동,동
여주시,0784,천송동,동
여주시,0785,하거동,동
여주시,0786,하동,동
여주시,0787,현암동,동
여주시,0788,홍문동,동
연천군,0789,군남면,면
연천군,0790,미산면,면
연천군,0791,백학면,면
연천군,0792,신서면,면
연천군,0793,연천읍,읍
연천군,0794,왕징면,면
연천군,0795,장남면,면
연천군,0796,전곡읍,읍
연천군,0797,중면,면
연천군,0798,청산면,면
오산시,0799,가수동,동
오산시,0800,가장동,동
오산시,0801,갈곶동,동
오산시,0802,고현동,동
오산시,0803,궐동,동
오산시,0804,금암동,동
오산시,0805,내삼미동,동
오산시,0806,누읍동,동
오산시,0807,두곡동,동
오산시,0808,벌음동,동
오산시,0809,부산동,동
오산시,0810,서동,동
오산시,0811,서랑동,동
오산시,0812,세교동,동
오산시,0813,수청동,동
오산시,0814,양산동,동
오산시,0815,오산동,동
오산시,0816,외삼미동,동
오산시,0817,원동,동
오산시,0818,은계동,동
오산시,0819,지곶동,동
오산시,0820,청학동,동
오산시,0821,청호동,동
오산시,0822,탑동,동
용인시 기흥구,0823,고매동,동
용인시 기흥구,0824,공세동,동
용인시 기흥구,0825,구갈동,동
용인시 기흥구,0826,농서동,동
용인시 기흥구,0827,동백동,동
용인시 기흥구,0828,마북동,동
용인시 기흥구,0829,보라동,동
용인시 기흥구,0830,보정동,동
용인시 기흥구,0831,상갈동,동
용인시 기흥구,0832,상하동,동
용인시 기흥구,0833,서천동,동
용인시 기흥구,0834,신갈동,동
용인시 기흥구,0835,언남동,동
용인시 기흥구,0836,영덕동,동
용인시 기흥구,0837,중동,동
용인시 기흥구,0838,지곡동,동
용인시 기흥구,0839,청덕동,동
용인시 기흥구,0840,하갈동,동
용인시 수지구,0841,고기동,동
용인시 수지구,0842,동천동,동
용인시 수지구,0843,상현동,동
용인시 수지구,0844,성복동,동
용인시 수지구,0845,신봉동,동
용인시 수지구,0846,죽전동,동
용인시 수지구,0847,풍덕천동,동
용인시 처인구,0848,고림동,동
용인시 처인구,0849,김량장동,동
용인시 처인구,0850,남동,동
용인시 처인구,0851,남사읍,읍
용인시 처인구,0852,마평동,동
용인시 처인구,0853,모현면,면
용인시 처인구,0854,모현읍,읍
용인시 처인구,0855,백암면,면
용인시 처인구,0856,삼가동,동
용인시 처인구,0857,양지면,면
용인시 처인구,0858,역북동,동
용인시 처인구,0859,운학동,동
용인시 처인구,0860,원삼면,면
용인시 처인구,0861,유방동,동
용인시 처인구,0862,이동면,면
용인시 처인구,0863,이동읍,읍
용인시 처인구,0864,포곡읍,읍
용인시 처인구,0865,해곡동,동
용인시 처인구,0866,호동,동
의왕시,0867,고천동,동
의왕시,0868,내손동,동
의왕시,0869,삼동,동
의왕시,0870,오전동,동
의왕시,0871,왕곡동,동
의왕시,0872,월암동,동
의왕시,0873,이동,동
의왕시,0874,청계동,동
의왕시,0875,초평동,동
의왕시,0876,포일동,동
의왕시,0877,학의동,동
의정부시,0878,가능동,동
의정부시,0879,고산동,동
의정부시,0880,금오동,동
의정부시,0881,낙양동,동
의정부시,0882,녹양동,동
의정부시,0883,민락동,동
의정부시,0884,산곡동,동
의정부시,0885,신곡동,동
의정부시,0886,용현동,동
의정부시,0887,의정부동,동
의정부시,0888,자일동,동
의정부시,0889,장암동,동
의정부시,0890,호원동,동
이천시,0891,갈산동,동
이천시,0892,고담동,동
이천시,0893,관고동,동
이천시,0894,단월동,동
이천시,0895,대월면,면
이천시,0896,대포동,동
이천시,0897,마장면,면
이천시,0898,모가면,면
이천시,0899,백사면,면
이천시,0900,부발읍,읍
이천시,0901,사음동,동
이천시,0902,설성면,면
이천시,0903,송정동,동
이천시,0904,신둔면,면
이천시,0905,안흥동,동
이천시,0906,율면,면
이천시,0907,율현동,동
이천시,0908,장록동,동
이천시,0909,장호원읍,읍
이천시,0910,중리동,동
이천시,0911,증일동,동
이천시,0912,증포동,동
이천시,0913,진리동,동
이천시,0914,창전동,동
이천시,0915,호법면,면
파주시,0916,검산동,동
파주시,0917,광탄면,면
파주시,0918,교하동,동
파주시,0919,군내면,면
파주시,0920,금릉동,동
파주시,0921,금촌동,동
파주시,0922,다율동,동
파주시,0923,당하동,동
파주시,0924,동패동,동
파주시,0925,맥금동,동
파주시,0926,목동동,동
파주시,0927,문발동,동
파주시,0928,문산읍,읍
파주시,0929,법원읍,읍
파주시,0930,산남동,동
파주시,0931,상지석동,동
파주시,0932,서패동,동
파주시,0933,송촌동,동
파주시,0934,신촌동,동
파주시,0935,아동동,동
파주시,0936,야당동,동
파주시,0937,야동동,동
파주시,0938,연다산동,동
파주시,0939,오도동,동
파주시,0940,와동동,동
파주시,0941,월롱면,면
파주시,0942,장단면,면
파주시,0943,적성면,면
